0.51550734,0.15678376,0.0
0.16570462,0.9658872,0.0
0.94422436,0.6198333,0.0
0.9737531,0.91952676,0.0
0.6939915,0.33168808,0.0
0.7739759,0.32255372,0.0
0.19679233,0.30555025,0.0
0.76363045,0.8652265,0.0
0.015290418,0.56696546,0.0
0.84737086,0.98965377,0.0
0.4612897,0.7410791,0.0
0.9255039,0.336616,0.0
0.822098,0.98388207,0.0
0.29401836,0.5004207,0.0
0.33059934,0.07585262,0.0
0.39336067,0.7581872,0.0
0.3614242,0.38244727,0.0
0.93535596,0.9032164,0.0
0.9072913,0.6685124,0.0
0.8775157,0.09720076,0.0
0.1800276,0.65495026,0.0
0.5744602,0.8731293,0.0
0.8442773,0.7753923,0.0
0.32708704,0.6242651,0.0
0.271144,0.9534837,0.0
0.1112939,0.8792825,0.0
0.40816766,0.37619781,0.0
0.65307504,0.8435183,0.0
0.21155491,0.04262378,0.0
0.43822587,0.731801,0.0
0.7891799,0.11760034,0.0
0.4690861,0.15135674,0.0
0.96641016,0.17493443,0.0
0.7356353,0.05069747,0.0
0.33971456,0.83058035,0.0
0.10517194,0.019330882,0.0
0.40183893,0.4419337,0.0
0.12984793,0.7454267,0.0
0.5277437,0.637784,0.0
0.053059265,0.35650438,0.0
0.5482482,0.16271348,0.0
0.44345468,0.2703849,0.0
0.67179745,0.60476965,0.0
0.77719486,0.41417652,0.0
0.9019408,0.54373246,0.0
0.7957822,0.7648793,0.0
0.9942921,0.18407731,0.0
0.047159724,0.5361862,0.0
0.00865997,0.2053178,0.0
0.58597624,0.09048836,0.0
0.47264826,0.6315846,0.0
0.74811447,0.59012157,0.0
0.25015715,0.19557935,0.0
0.4754655,0.49889937,0.0
0.56986505,0.2893573,0.0
0.17037275,0.5958856,0.0
0.22559798,0.6434801,0.0
0.6047023,0.2976967,0.0
0.74385,0.50949275,0.0
0.23885484,0.79625124,0.0
0.7128914,0.4831655,0.0
0.06228035,0.57751316,0.0
0.48669514,0.20311649,0.0
0.85245806,0.70168996,0.0
0.57897407,0.046456147,0.0
0.986704,0.77135414,0.0
0.5982274,0.06392588,0.0
0.7577032,0.3512589,0.0
0.31909007,0.6932498,0.0
0.20431551,0.2181878,0.0
0.38992825,0.7848132,0.0
0.2451271,0.94011635,0.0
0.2994628,0.99877274,0.0
0.59140384,0.78847986,0.0
0.855866,0.85236734,0.0
0.5058081,0.31930366,0.0
0.035909124,0.07023225,0.0
0.9147073,0.8808147,0.0
0.11655855,0.089041986,0.0
0.79204476,0.11331261,0.0
0.35748625,0.9740342,0.0
0.43256047,0.031061696,0.0
0.78012675,0.72518677,0.0
0.056460723,0.29093286,0.0
0.51303214,0.6845662,0.0
0.48450208,0.8978774,0.0
0.078037724,0.007993292,0.0
0.61714095,0.43587184,0.0
0.2670519,0.7908665,0.0
0.6248181,0.43113247,0.0
0.15194339,0.13960937,0.0
0.072962075,0.5824626,0.0
0.06599837,0.06757117,0.0
0.24261366,0.73761123,0.0
0.5332598,0.54924613,0.0
0.08982816,0.93341506,0.0
0.83523,0.83520365,0.0
0.098421164,0.84548914,0.0
0.6684851,0.49448556,0.0
0.8718731,0.7101797,0.0
0.86817545,0.9203468,0.0
0.5032102,0.17599358,0.0
0.8027461,0.56121993,0.0
0.42020386,0.8180586,0.0
0.3961882,0.6454859,0.0
0.10061019,0.23746897,0.0
0.23380393,0.31213555,0.0
0.6446808,0.5311214,0.0
